post_text,label
本以为恋爱是救赎 可对方从没爱过我 把伤口展示给对方 却成了再次伤害自己的利刃,0
好想好想好想好想好想好想当个动物我不想当人,1
"不知道大家都在热闹什么 狂欢什么
是真的都很快乐吗
煎熬的2023年终于结束了
希望 好希望 特别希望
2024年我能好好的 顺顺利利的 开开心心的",0
希望自己一生平安快乐,0
一直想吐，想打危机干预电话又不知道说什么。算了吧,0
今晚一定要早睡！,0
"为什么那天跳江没有成功
为什么要拦下我",3
无聊也会让我想死,0
"开yyz玩笑的 专门点别人痛处的 不理解别人的能不能别在评论底下给我们说教还那么长一段字 句句都是我雷 你发之前有没有理解我看着g真的很膈应
你可以不理解我可以不给我评论抱抱可以划走 真是辛苦你了还发那么大一段文字给我说教",1
"最近太活跃了和妈妈说得话比以往多好多，突然立flag说要赶手书，半夜3点画画写脚本，中午边哭边写遗书低微失败 下午突然能再开心说一大堆话画画 我感觉不是很对。。。。。 。今天鼓起勇气和妈妈说我有可能转双（我瞒着家里人逃了将近两周的药，这种有点兴奋的情况是逃药第二周也就是最近出现的），妈妈说了两句你就是变开朗了不是双 你哪有无端兴奋，我就有点崩溃了第一个想到的是摔东西，叫她出去以后忍着挑了一点卫生纸泡泡纸圈之类的，摔得那一瞬间理智断了看见什么都往地上扔，妈妈冲进来带着哭腔和我道歉，对不起妈妈。。。。我不是故意的。。。。。。我不想的。。。。我突然就。。。。。。
我以前试过摔东西但从来都是保有理智的不敢摔重的，不会像今天一样这么失控，我说不一样是因为我平时画画不勤，一周两三张顶多了，现在一周能画五六张往上，之前更不会这样半夜三更搞脚本和朋友说我要画手书什么的，我这两周逃药居多，只服了一两次药，，，，最近助眠剂效果比以前差 但不服就特别早醒还睡眠浅，强迫行为比以前加重了（画画前会环顾四周检查椅子是不是正的东西有没有放好，坐下来就会检查2～6次，每一次离开座位回来以后也再会重复之前的行为），我感觉我是演的但又不对 妈妈们救救我。。。。。有经验的妈妈们帮帮我。。。。求求了。。。。我复查还有几天拜托妈妈们帮帮我。。。好不安。。。。如果我是演的怎么办",1
一个人在医院，虽然不是大病，但是爸爸妈妈早早就回去我还是难受，我听到爸爸走出去的时候跟妈妈说什么我只顾着玩手机之类的话，我知道我一直不说话不看人对他们伤害很大，我也知道一直在努力付出却没有回应很难受，所以他们觉得烦躁觉得疲惫我也怪不了他们，确实是我太伤他们了，可是我真的不知道怎么办，他们不在身边我会不安，可是他们在的时候我又控制不住地烦躁，我不想承认，可是我真的很不想面对他们，明明他们是为我付出最多的人，我真该死,1
讨厌冬天,0
我常常觉得自己的情绪并不是发生了什么事 而是因为身体里的某项分泌不足或者过多 并不是我主观意识导致 我一直觉得自己是个很无所谓的人 挫折困难很容易打倒我 但大部分时间我也觉得很少有什么事算事,0
和舍友矛盾又升级了，情绪又down到了极点。在我应该从别人角度考虑我有可能也会有吵到她们的时候，和凭什么他们从来当做理所应当里徘徊。那句“我困了你们能不能小点声”从来没说出口。好想逃离啊，好想好想拥有一个自己独一无二的环境,0
"我真的觉得自己一手好牌打得稀烂
我考上了市里最好的高中 但是抑郁症让我休学了一年 然后我又去学国际课程 因为复发 我又开始休学 最近以前的同学都开始江苏省会考了 我却还是这副状态 我好焦虑 爸妈说国际课程没有普高难 后面找老师补习会跟得上 但我还是怕。",1
被爸爸说了…想跟AⅠ倾诉结果被骂了,0
我下辈子会投胎到一个有爱的人家的 对吗,1
大家现在都在做什么工作，能正常上下班吗,0
"便血了，我感觉量还挺大的，有点担心就问我爸妈要不要去医院看看。 结果他们，上火了，这几天奶茶喝太多了。你就是想太多，疑心病。

真的不知道是他们太坦然，还是无知者无畏。

呕吐也是，那么久了，我印象里只有跟我说了一句，你这么吐怎么办。 医生在电话里都说的要嘎掉的样子，但我没感觉出他们有担心。 瘦了至少二十多斤，我自己很明显感觉到衣服裤子变得好宽松，但他们从来没关注过我体重。是不是真的只有我，晕倒在大街上，或者各器官衰竭，才会意识到严重性。

也是，那天感觉自己随时都会结束，他们居然还可以有说有笑的在那磕瓜子。第二天两个人都正常上班去了，还让我中午自己烧点吃的，把行李理好。
每次都只有出了事了，才会急。把我药都收走了，这几天中午都回家来看我。
如果那天我说我控制不住，我想住院，我不想死。你们稍微当真一点，别那么无所谓，我应该也不至于那样做。

从小到大，要是听你们的真的都不知道死过多少次了。
心理上的不懂，理解。
可是我初中的时候就开始耳鸣，我说我一静下来耳朵就嗡嗡响，带我去看看，你们说怎么可能你就是想太多，哪里来的声音。上了大学，自己有能力去医院了，医生都诧异你为什么才来看。
总是肩颈痛，也是初中开始就有了，你们就一直说是我手机玩太多，颈椎病。 读大学后，自己去骨科才确诊其实是因为里面长了囊肿，后来割了就基本没有再出现过。
初一有次发烧，觉得发烧多大点事，让我正常去补课，晚上回家已经烧到快40，人都不大对了，才带我去医院。
腰痛，小孩子哪有腰。
牙痛，上火牙龈肿了。
…….
各种，在他们眼里都是小病，无所谓的，就是手机玩太多，奶茶喝太多。 只有变成大问题了，他们才会觉得，可能确实要去医院看看吧。

上了大学后自己去做了很多检查，出现问题基本都会及时去医院。 但是要没查出问题，一概是我浪费钱，没病找病。 检查结果是好的，不应该高兴嘛，为什么最后变成我不知道赚钱有多辛苦。

读大学后，所有找医生找咨询师，挂号抢号都是我自己在做。所有药费咨询费各种都是我在付，钱确实是他们的，但身体真的是我的。
一直是在自救，自己想好起来，自己寻找资源，自己各种求助。

可能是我成年了，我理应一个人去医院，我要自己照顾自己。",0
我真是猪头，难怪之前投简历那家公司没找我，我发现给她的简历没有工作经验，我在58重新填了简历了，系统没发我重新编辑的那版，我发前也没看，后悔死了,0
我的妈妈，好爱你，但是我真的撑不下去。怎么办，你只有我了。,1
有些人生下来就是享福的，有些人生下来就是受活罪的。,0
一年多了又回来了，最近情绪崩溃太难受了不受控制怎么办 ，很久没有好好睡过了，心脏很难受,1
你们现在已经在一个充满爱的地方了。只要你坚持努力，你一定能够走出阴霾，迎接美好的未来的。,0
还是欠表达，想办法去表达出来，敞开心扉,0
现在的生活这么好，我还有什么不知足的啊！哪有什么抑郁症焦虑症就是我自己想太多了。所以说我这种人凭什么要活着啊,2
老天 我是什么很贱的人吗,0
好累，心脏难受，好憋屈。,0
生病后明明感觉到了家人的爱，为什么病不好，甚至更严重，总是想吐，却又吐不出来，不断的请假，不断的缺课，不断的焦虑，高三了，马上要七省联考了，我去，连续一个多星期请假，每次都是请半天，上半天，我到底该怎么办啊，刚开始以为是药的作用，后来发现是我害怕上学,1
"最后一场日语考试结束的时候
老师说我的字很漂亮 还说我是他遇到过最独特的学生
我真的受之有愧
因为在他的课上自己没少睡觉
也没有特别出众的能力 放在人群中也是最不起眼 甚至极尽疏离的存在
也从来不主动回答问题
也没有班上其他人努力
在那些活跃分子中也是一个沉默隐忍的存在
甚至被提问背不出课文可以当众拿“麻辣烫太好吃所以把课文都忘光了”当借口
自己真的没什么独特的
除非缄默可以被认为是所谓“独特”的话
真的 真的 受之有愧",0
姨妈肚子疼得要命，失眠睡不着，手抖，心慌，为什么2023的最后一天还这么痛苦？,1
呕吼 被人表白了ei 但是就我这复杂情况 在一起估计也不会太长远 而且我好像不知道什么是喜欢 朋友们 有谈恋爱的跟我说说你们是怎么在一起的 我还是期待进行一段新恋情的,0
有一种毒药，在黑暗的尽头，是疾病，是类风湿，是……,0
黑眼圈更严重了，好处是好像脸显的白了。今天和妈妈聊了天，又大哭了一场，她说做的不好的都会改的，但是我却觉得是负担，好奇怪。并不想要谁为了我去改变，我也只想做我自己而已，因为我讨厌那个在人前装模作样的自己。妈妈让我不要哭，手不要抖，但是我已经控制不住自己。,1
清醒的堕落 我是真的没救了吧,1
"突然好焦虑啊，感觉边上的人像一个认识的人（有点小过节）的爸爸，就莫名的烦，头好胀
妈的还有一种想掐着他脖子问他是谁的冲动
他倒好，睡过去了，我也想睡啊啊啊啊，好烦",0
生活，来嫩死我，别等我缓过劲来哈，缓过来看我怎么收拾你,0
悄悄哭两分钟，因为我还在上班现在还有点忙,0
如果感情 到最后 是恶语相向 那么 这辈子 我不会再碰感情了,0
想问问大家 西安有没有好一点的心理咨询师推荐,0
"关于抑郁症的生理性病变。

不是夸大其实，不是做作矫情。记性差到让人觉得你故意，思维迟缓得像宕机，行动迟缓像没电，对自己反刍像变态，对各种事情失望被指责像没良心不记住快乐的事情……是为什么呢，是因为，病变。

—",1
